TIMESTEP,KINETIC,POTENTIAL,INVARIANT,TEMPERATURE
487,0.017360551,24506.15661,24506.38527,304.5571489
488,0.017142591,24506.1566,24506.38527,300.7334651
489,0.016856728,24506.15658,24506.38527,295.7185501
490,0.016980495,24506.15656,24506.38527,297.8898031
491,0.017308895,24506.15654,24506.38527,303.6509428
492,0.017285081,24506.15652,24506.38527,303.2331708
493,0.016950054,24506.15651,24506.38527,297.3557766
494,0.016870343,24506.15649,24506.38527,295.9574015
495,0.017177842,24506.15647,24506.38527,301.3518749
496,0.017357559,24506.15645,24506.38527,304.5046516
497,0.017100996,24506.15644,24506.38527,300.0037655
498,0.016846902,24506.15642,24506.38527,295.5461672
499,0.017018595,24506.1564,24506.38527,298.5581882
500,0.017331278,24506.15638,24506.38527,304.0436162
501,0.017253134,24506.15637,24506.38527,302.6727222
502,0.016918625,24506.15635,24506.38527,296.8044137
503,0.016891574,24506.15633,24506.38527,296.3298527
504,0.017216717,24506.15632,24506.38527,302.0338538
505,0.017347813,24506.1563,24506.38527,304.3336802
506,0.017059499,24506.15628,24506.38527,299.2757819
507,0.016843562,24506.15627,24506.38527,295.4875709
508,0.017058902,24506.15625,24506.38527,299.265293
509,0.017347626,24506.15623,24506.38527,304.3304106
510,0.017217268,24506.15622,24506.38527,302.0435333
511,0.016891917,24506.1562,24506.38527,296.3358757
512,0.016918195,24506.15618,24506.38527,296.7968749
513,0.017252647,24506.15617,24506.38527,302.6641744
514,0.017331579,24506.15615,24506.38527,304.0488857
515,0.017019164,24506.15613,24506.38527,298.5681828
516,0.01684679,24506.15612,24506.38527,295.5442004
517,0.017100392,24506.1561,24506.38527,299.9931681
518,0.017357493,24506.15608,24506.38527,304.5035035
519,0.017178437,24506.15607,24506.38527,301.3623157
520,0.016870589,24506.15605,24506.38527,295.9617083
521,0.016949554,24506.15604,24506.38527,297.3470031
522,0.017284676,24506.15602,24506.38527,303.2260696
523,0.017309297,24506.156,24506.38527,303.6579904
524,0.016981017,24506.15599,24506.38527,297.898955
525,0.01685651,24506.15597,24506.38527,295.7147179
526,0.017142003,24506.15596,24506.38527,300.7231488
527,0.017360607,24506.15594,24506.38527,304.5581326
528,0.017137663,24506.15593,24506.38527,300.6470164
529,0.016855163,24506.15591,24506.38527,295.6911019
530,0.016984875,24506.1559,24506.38527,297.9666347
531,0.017311945,24506.15588,24506.38527,303.7044555
532,0.017281568,24506.15586,24506.38527,303.1715517
